system   I             system.c:245  al_install_system                [   0.00033] Allegro version: 5.1.12 (WIP)
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  27.56907] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  27.56911] 
dtor     D               dtor.c:184  _al_register_destructor          [  27.56930] added dtor for object 05D48B60, func 77B84AC5
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  27.56943] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  27.56947] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  27.56951] 
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  27.57037] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  27.57044] _al_d3d_sync_bitmap (video) ref count == 1
dtor     D               dtor.c:184  _al_register_destructor          [  28.18396] added dtor for object 05D49000, func 77B84AC5
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  28.18406] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  28.18411] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  28.18414] 
dtor     D               dtor.c:184  _al_register_destructor          [  28.18419] added dtor for object 05D48348, func 77B84AC5
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  28.18424] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  28.18428] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  28.18431] 
dtor     D               dtor.c:184  _al_register_destructor          [  28.70919] added dtor for object 05D486C0, func 77B84AC5
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  28.70932] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  28.70937] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  28.70941] 
dtor     D               dtor.c:184  _al_register_destructor          [  28.70945] added dtor for object 05D48598, func 77B84AC5
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  28.70969] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  28.70973] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  28.70977] 
font     D                ttf.c:225  alloc_glyph_region               [  29.13347] Glyph 45: 21x21 (24x24)
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  29.13359] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  29.13365] _al_d3d_sync_bitmap (video) ref count == 1
dtor     D               dtor.c:184  _al_register_destructor          [  29.13599] added dtor for object 05D48910, func 77B84AC5
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  29.13608] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  29.13612] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  29.13616] 
dtor     D               dtor.c:184  _al_register_destructor          [  29.13620] added dtor for object 05D48A38, func 77B84AC5
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  29.13625] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  29.13629] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  29.13634] 
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  29.13727] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  29.13748] _al_d3d_sync_bitmap (video) ref count == 1
dtor     D               dtor.c:184  _al_register_destructor          [  30.53099] added dtor for object 05D48C88, func 77B84AC5
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  30.53105] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  30.53107] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  30.53108] 
dtor     D               dtor.c:184  _al_register_destructor          [  30.53110] added dtor for object 05006A28, func 77B84AC5
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  30.53113] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  30.53114] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  30.53116] 
dtor     D               dtor.c:184  _al_register_destructor          [  31.43814] added dtor for object 05007240, func 77B84AC5
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  31.43826] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  31.43830] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  31.43834] 
dtor     D               dtor.c:184  _al_register_destructor          [  31.43838] added dtor for object 05006C78, func 77B84AC5
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  31.43843] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  31.43847] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  31.43851] 
dtor     D               dtor.c:184  _al_register_destructor          [  32.70325] added dtor for object 05007368, func 77B84AC5
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  32.70336] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  32.70341] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  32.70344] 
dtor     D               dtor.c:184  _al_register_destructor          [  32.70349] added dtor for object 050066B0, func 77B84AC5
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  32.70376] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  32.70380] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  32.70386] 
font     D                ttf.c:225  alloc_glyph_region               [  32.70495] Glyph 4: 6x21 (8x24)
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  32.70505] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  32.70511] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  32.70881] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  32.70892] _al_d3d_sync_bitmap (video) ref count == 1
font     D                ttf.c:225  alloc_glyph_region               [  40.39907] Glyph 80: 21x21 (24x24)
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  40.39945] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  40.39953] _al_d3d_sync_bitmap (video) ref count == 1
font     D                ttf.c:225  alloc_glyph_region               [  40.40243] Glyph 89: 21x21 (24x24)
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  40.40330] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  40.40337] _al_d3d_sync_bitmap (video) ref count == 1
font     D                ttf.c:225  alloc_glyph_region               [  40.40556] Glyph 17: 6x6 (8x8)
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  40.40642] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  40.40664] _al_d3d_sync_bitmap (video) ref count == 1
font     D                ttf.c:225  alloc_glyph_region               [  40.40892] Glyph 19: 21x21 (24x24)
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  40.40976] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  40.40983] _al_d3d_sync_bitmap (video) ref count == 1
font     D                ttf.c:225  alloc_glyph_region               [  40.41196] Glyph 92: 21x21 (24x24)
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  40.41287] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  40.41294] _al_d3d_sync_bitmap (video) ref count == 1
font     D                ttf.c:225  alloc_glyph_region               [  40.41512] Glyph 21: 21x21 (24x24)
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  40.41593] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  40.41600] _al_d3d_sync_bitmap (video) ref count == 1
font     D                ttf.c:225  alloc_glyph_region               [  40.41811] Glyph 23: 21x21 (24x24)
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  40.41892] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  40.41899] _al_d3d_sync_bitmap (video) ref count == 1
font     D                ttf.c:225  alloc_glyph_region               [  40.42132] Glyph 75: 21x21 (24x24)
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  40.42210] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  40.42218] _al_d3d_sync_bitmap (video) ref count == 1
font     D                ttf.c:225  alloc_glyph_region               [  40.42450] Glyph 29: 6x14 (8x16)
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  40.42504] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  40.42510] _al_d3d_sync_bitmap (video) ref count == 1
font     D                ttf.c:225  alloc_glyph_region               [  40.42742] Glyph 93: 21x21 (24x24)
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  40.42795] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  40.42803] _al_d3d_sync_bitmap (video) ref count == 1
font     D                ttf.c:225  alloc_glyph_region               [  40.43050] Glyph 28: 21x21 (24x24)
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  40.43112] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  40.43119] _al_d3d_sync_bitmap (video) ref count == 1
font     D                ttf.c:225  alloc_glyph_region               [  40.43359] Glyph 35: 21x21 (24x24)
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  40.43416] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  40.43423] _al_d3d_sync_bitmap (video) ref count == 1
font     D                ttf.c:225  alloc_glyph_region               [  40.43651] Glyph 74: 21x21 (24x24)
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  40.43702] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  40.43710] _al_d3d_sync_bitmap (video) ref count == 1
font     D                ttf.c:225  alloc_glyph_region               [  40.43923] Glyph 76: 6x21 (8x24)
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  40.43972] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  40.43979] _al_d3d_sync_bitmap (video) ref count == 1
font     D                ttf.c:225  alloc_glyph_region               [  40.44201] Glyph 79: 21x21 (24x24)
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  40.44245] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  40.44249] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  40.44416] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  40.44421] _al_d3d_sync_bitmap (video) ref count == 1
font     D                ttf.c:225  alloc_glyph_region               [  44.48945] Glyph 45: 46x46 (48x48)
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  44.48982] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  44.48989] _al_d3d_sync_bitmap (video) ref count == 1
font     D                ttf.c:225  alloc_glyph_region               [  44.49944] Glyph 41: 46x46 (48x48)
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  44.50080] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  44.50088] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  44.50912] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  44.50922] _al_d3d_sync_bitmap (video) ref count == 1
dtor     D               dtor.c:214  _al_unregister_destructor        [  45.54106] removed dtor for object 05D50970
dtor     D               dtor.c:184  _al_register_destructor          [  45.54131] added dtor for object 00A6F418, func 77B84AC5
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  45.54138] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  45.54144]  0.707107 0.000000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  45.54149]  0.000000 0.707107
font     D                ttf.c:225  alloc_glyph_region               [  45.58910] Glyph 24: 21x21 (24x24)
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  45.58941] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  45.58948] _al_d3d_sync_bitmap (video) ref count == 1
font     D                ttf.c:225  alloc_glyph_region               [  45.59197] Glyph 25: 21x21 (24x24)
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  45.59258] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  45.59265] _al_d3d_sync_bitmap (video) ref count == 1
font     D                ttf.c:225  alloc_glyph_region               [  45.59529] Glyph 84: 21x25 (24x28)
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  45.59599] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  45.59607] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  45.59923] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  45.59932] _al_d3d_sync_bitmap (video) ref count == 1
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  46.53722] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  46.53729]  0.180000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  46.53733]  0.180000
font     D                ttf.c:225  alloc_glyph_region               [  47.03889] Glyph 27: 21x21 (24x24)
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  47.03906] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  47.03921] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  47.04197] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  47.04202] _al_d3d_sync_bitmap (video) ref count == 1
font     D                ttf.c:225  alloc_glyph_region               [  48.02173] Glyph 26: 21x21 (24x24)
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  48.02186] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  48.02189] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  48.02406] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  48.02411] _al_d3d_sync_bitmap (video) ref count == 1
dtor     D               dtor.c:184  _al_register_destructor          [  51.85144] added dtor for object 00A6FC30, func 77B84AC5
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  51.85154] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  51.85159] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  51.85163] 
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  51.85188] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  51.85194]  0.180000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  51.85198]  0.180000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  51.85203] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  51.85207]  0.500000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  51.85212]  0.500000
font     D                ttf.c:225  alloc_glyph_region               [  51.93844] Glyph 22: 21x21 (24x24)
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  51.93856] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  51.93859] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  51.94095] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  51.94100] _al_d3d_sync_bitmap (video) ref count == 1
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  54.38920] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  54.38925]  0.500000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  54.38928]  0.500000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  54.38931] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  54.38933]  0.320000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  54.38935]  0.320000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  56.08723] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  56.08728]  0.180000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  56.08730]  0.180000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  56.33723] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  56.33729]  0.245000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  56.33731]  0.245000
dtor     D               dtor.c:184  _al_register_destructor          [  56.99206] added dtor for object 05D503A8, func 77B84AC5
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  56.99212] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  56.99214] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  56.99216] 
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  56.99235] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  56.99238]  0.500000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  56.99241]  0.500000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  58.18722] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  58.18729]  0.180000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  58.18732]  0.180000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  59.53924] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  59.53929]  0.320000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  59.53931]  0.320000
dtor     D               dtor.c:184  _al_register_destructor          [  59.89872] added dtor for object 05D504D0, func 77B84AC5
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  59.89879] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  59.89882] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  59.89885] 
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  59.89904] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  59.89908]  0.500000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  59.89910]  0.500000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  61.23723] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  61.23730]  0.245000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  61.23733]  0.245000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  62.43919] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  62.43924]  0.320000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  62.43926]  0.320000
dtor     D               dtor.c:184  _al_register_destructor          [  62.78476] added dtor for object 05D50970, func 77B84AC5
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  62.78481] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  62.78483] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  62.78485] 
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  62.78506] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  62.78509]  0.500000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  62.78511]  0.500000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  63.73724] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  63.73735]  0.180000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  63.73741]  0.180000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  65.32253] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  65.32257]  0.320000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  65.32260]  0.320000
dtor     D               dtor.c:184  _al_register_destructor          [  65.67949] added dtor for object 05D50BC0, func 77B84AC5
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  65.67960] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  65.67967] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  65.67972] 
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  65.68008] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  65.68015]  0.500000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  65.68023]  0.500000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  67.00387] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  67.00394]  0.180000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  67.00397]  0.180000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  68.22546] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  68.22556]  0.320000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  68.22563]  0.320000
dtor     D               dtor.c:184  _al_register_destructor          [  68.54428] added dtor for object 0502B800, func 77B84AC5
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  68.54435] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  68.54438] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  68.54441] 
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  68.54485] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  68.54493]  0.500000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  68.54496]  0.500000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  69.92053] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  69.92061]  0.245000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  69.92063]  0.245000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  70.37054] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  70.37059]  0.180000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  70.37061]  0.180000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  71.09078] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  71.09086]  0.320000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  71.09090]  0.320000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  73.57057] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  73.57062]  0.180000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  73.57064]  0.180000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  75.50388] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  75.50395]  0.245000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  75.50398]  0.245000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  76.53721] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  76.53728]  0.180000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  76.53731]  0.180000
dtor     D               dtor.c:184  _al_register_destructor          [  76.68285] added dtor for object 0502C140, func 77B84AC5
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  76.68298] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  76.68304] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  76.68310] 
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  76.68351] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  76.68357]  0.500000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  76.68361]  0.500000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  79.22366] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  79.22372]  0.320000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  79.22375]  0.320000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  80.52054] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  80.52061]  0.180000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  80.52072]  0.180000
dtor     D               dtor.c:184  _al_register_destructor          [  83.53542] added dtor for object 0502C4B8, func 77B84AC5
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  83.53549] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  83.53552] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  83.53555] 
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  83.53585] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  83.53589]  0.500000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  83.53592]  0.500000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  85.77055] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  85.77063]  0.245000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  85.77066]  0.245000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  86.07414] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  86.07422]  0.320000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  86.07425]  0.320000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  87.77051] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  87.77057]  0.180000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  87.77059]  0.180000
dtor     D               dtor.c:184  _al_register_destructor          [  88.77648] added dtor for object 0502BA50, func 77B84AC5
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  88.77653] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  88.77656] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  88.77658] 
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  88.77679] sample matrix:
